0 0 0 -1  鬼0 无将 胡了
0 2 0 1111  鬼2 无将 胡东胡南胡西胡北
0 2 1 -1  鬼2 有将 胡了
0 4 1 1111  鬼4 有将 胡东胡南胡西胡北
0 1 1 1111  鬼1 有将 胡东胡南胡西胡北
0 3 0 -1  鬼3 无将 胡了
1324 4 0 1110 东南南南西西北北北北 鬼4 无将 胡东胡南胡西
1324 4 1 -1 东南南南西西北北北北 鬼4 有将 胡了
1324 1 0 1110 东南南南西西北北北北 鬼1 无将 胡东胡南胡西
1324 1 1 -1 东南南南西西北北北北 鬼1 有将 胡了
1324 3 1 1110 东南南南西西北北北北 鬼3 有将 胡东胡南胡西
312 2 0 1111 南南南西北北 鬼2 无将 胡东胡南胡西胡北
312 2 1 -1 南南南西北北 鬼2 有将 胡了
312 4 1 1111 南南南西北北 鬼4 有将 胡东胡南胡西胡北
312 1 1 1111 南南南西北北 鬼1 有将 胡东胡南胡西胡北
312 3 0 -1 南南南西北北 鬼3 无将 胡了
1323 0 0 -1 东南南南西西北北北 鬼0 无将 胡了
1323 2 0 1111 东南南南西西北北北 鬼2 无将 胡东胡南胡西胡北
1323 2 1 -1 东南南南西西北北北 鬼2 有将 胡了
1323 4 1 1111 东南南南西西北北北 鬼4 有将 胡东胡南胡西胡北
1323 1 1 1111 东南南南西西北北北 鬼1 有将 胡东胡南胡西胡北
1323 3 0 -1 东南南南西西北北北 鬼3 无将 胡了
313 0 1 1111 南南南西北北北 鬼0 有将 胡东胡南胡西胡北
313 2 0 -1 南南南西北北北 鬼2 无将 胡了
313 4 0 1111 南南南西北北北 鬼4 无将 胡东胡南胡西胡北
313 4 1 -1 南南南西北北北 鬼4 有将 胡了
313 1 0 1111 南南南西北北北 鬼1 无将 胡东胡南胡西胡北
313 1 1 -1 南南南西北北北 鬼1 有将 胡了
313 3 1 1111 南南南西北北北 鬼3 有将 胡东胡南胡西胡北
314 0 0 1100 南南南西北北北北 鬼0 无将 胡东胡南
314 0 1 -1 南南南西北北北北 鬼0 有将 胡了
314 2 1 1110 南南南西北北北北 鬼2 有将 胡东胡南胡西
314 4 0 -1 南南南西北北北北 鬼4 无将 胡了
314 1 0 -1 南南南西北北北北 鬼1 无将 胡了
314 3 0 1110 南南南西北北北北 鬼3 无将 胡东胡南胡西
314 3 1 -1 南南南西北北北北 鬼3 有将 胡了
4410 0 0 -1 东东东东南南南南西 鬼0 无将 胡了
4410 2 0 11 东东东东南南南南西 鬼2 无将 胡西胡北
4410 2 1 -1 东东东东南南南南西 鬼2 有将 胡了
4410 4 1 11 东东东东南南南南西 鬼4 有将 胡西胡北
4410 1 1 11 东东东东南南南南西 鬼1 有将 胡西胡北
1334 0 0 1110 东南南南西西西北北北北 鬼0 无将 胡东胡南胡西
1334 0 1 -1 东南南南西西西北北北北 鬼0 有将 胡了
4410 3 0 -1 东东东东南南南南西 鬼3 无将 胡了
1334 2 1 1110 东南南南西西西北北北北 鬼2 有将 胡东胡南胡西
1334 1 0 -1 东南南南西西西北北北北 鬼1 无将 胡了
1334 3 0 1110 东南南南西西西北北北北 鬼3 无将 胡东胡南胡西
1334 3 1 -1 东南南南西西西北北北北 鬼3 有将 胡了
1332 0 0 -1 东南南南西西西北北 鬼0 无将 胡了
1332 2 0 1111 东南南南西西西北北 鬼2 无将 胡东胡南胡西胡北
1332 2 1 -1 东南南南西西西北北 鬼2 有将 胡了
1332 4 1 1111 东南南南西西西北北 鬼4 有将 胡东胡南胡西胡北
1332 1 1 1111 东南南南西西西北北 鬼1 有将 胡东胡南胡西胡北
1332 3 0 -1 东南南南西西西北北 鬼3 无将 胡了
1340 0 0 101 东南南南西西西西 鬼0 无将 胡南胡北
1340 0 1 -1 东南南南西西西西 鬼0 有将 胡了
1340 2 1 1101 东南南南西西西西 鬼2 有将 胡东胡南胡北
1340 4 0 -1 东南南南西西西西 鬼4 无将 胡了
1331 0 0 1111 东南南南西西西北 鬼0 无将 胡东胡南胡西胡北
1340 1 0 -1 东南南南西西西西 鬼1 无将 胡了
4411 0 1 11 东东东东南南南南西北 鬼0 有将 胡西胡北
4411 2 0 -1 东东东东南南南南西北 鬼2 无将 胡了
4411 4 0 11 东东东东南南南南西北 鬼4 无将 胡西胡北
1331 0 1 -1 东南南南西西西北 鬼0 有将 胡了
4411 4 1 -1 东东东东南南南南西北 鬼4 有将 胡了
1340 3 0 1101 东南南南西西西西 鬼3 无将 胡东胡南胡北
4411 1 0 11 东东东东南南南南西北 鬼1 无将 胡西胡北
1340 3 1 -1 东南南南西西西西 鬼3 有将 胡了
1331 2 1 1111 东南南南西西西北 鬼2 有将 胡东胡南胡西胡北
1331 4 0 -1 东南南南西西西北 鬼4 无将 胡了
4411 1 1 -1 东东东东南南南南西北 鬼1 有将 胡了
1331 1 0 -1 东南南南西西西北 鬼1 无将 胡了
4411 3 1 11 东东东东南南南南西北 鬼3 有将 胡西胡北
1331 3 0 1111 东南南南西西西北 鬼3 无将 胡东胡南胡西胡北
1331 3 1 -1 东南南南西西西北 鬼3 有将 胡了
4412 0 0 11 东东东东南南南南西北北 鬼0 无将 胡西胡北
4412 0 1 -1 东东东东南南南南西北北 鬼0 有将 胡了
4412 2 1 11 东东东东南南南南西北北 鬼2 有将 胡西胡北
4412 1 0 -1 东东东东南南南南西北北 鬼1 无将 胡了
4412 3 0 11 东东东东南南南南西北北 鬼3 无将 胡西胡北
4412 3 1 -1 东东东东南南南南西北北 鬼3 有将 胡了
4414 0 1 10 东东东东南南南南西北北北北 鬼0 有将 胡西
4414 1 0 10 东东东东南南南南西北北北北 鬼1 无将 胡西
4414 1 1 -1 东东东东南南南南西北北北北 鬼1 有将 胡了
4413 0 0 -1 东东东东南南南南西北北北 鬼0 无将 胡了
4413 2 0 11 东东东东南南南南西北北北 鬼2 无将 胡西胡北
4413 2 1 -1 东东东东南南南南西北北北 鬼2 有将 胡了
4413 1 1 11 东东东东南南南南西北北北 鬼1 有将 胡西胡北
320 0 0 10 南南南西西 鬼0 无将 胡西
320 0 1 -1 南南南西西 鬼0 有将 胡了
320 2 1 1111 南南南西西 鬼2 有将 胡东胡南胡西胡北
320 4 0 -1 南南南西西 鬼4 无将 胡了
320 1 0 -1 南南南西西 鬼1 无将 胡了
320 3 0 1111 南南南西西 鬼3 无将 胡东胡南胡西胡北
320 3 1 -1 南南南西西 鬼3 有将 胡了
1341 0 0 -1 东南南南西西西西北 鬼0 无将 胡了
1341 2 0 1101 东南南南西西西西北 鬼2 无将 胡东胡南胡北
1341 2 1 -1 东南南南西西西西北 鬼2 有将 胡了
1341 4 1 1101 东南南南西西西西北 鬼4 有将 胡东胡南胡北
1341 1 1 1101 东南南南西西西西北 鬼1 有将 胡东胡南胡北
1341 3 0 -1 东南南南西西西西北 鬼3 无将 胡了
1333 0 1 1111 东南南南西西西北北北 鬼0 有将 胡东胡南胡西胡北
1333 2 0 -1 东南南南西西西北北北 鬼2 无将 胡了
1333 4 0 1111 东南南南西西西北北北 鬼4 无将 胡东胡南胡西胡北
1333 4 1 -1 东南南南西西西北北北 鬼4 有将 胡了
1333 1 0 1111 东南南南西西西北北北 鬼1 无将 胡东胡南胡西胡北
1333 1 1 -1 东南南南西西西北北北 鬼1 有将 胡了
1333 3 1 1111 东南南南西西西北北北 鬼3 有将 胡东胡南胡西胡北
321 2 0 1111 南南南西西北 鬼2 无将 胡东胡南胡西胡北
321 2 1 -1 南南南西西北 鬼2 有将 胡了
321 4 1 1111 南南南西西北 鬼4 有将 胡东胡南胡西胡北
321 1 1 1111 南南南西西北 鬼1 有将 胡东胡南胡西胡北
321 3 0 -1 南南南西西北 鬼3 无将 胡了
1344 0 0 -1 东南南南西西西西北北北北 鬼0 无将 胡了
1344 2 0 1100 东南南南西西西西北北北北 鬼2 无将 胡东胡南
1344 2 1 -1 东南南南西西西西北北北北 鬼2 有将 胡了
1344 1 1 1100 东南南南西西西西北北北北 鬼1 有将 胡东胡南
4420 0 1 11 东东东东南南南南西西 鬼0 有将 胡西胡北
4420 2 0 -1 东东东东南南南南西西 鬼2 无将 胡了
4420 4 0 11 东东东东南南南南西西 鬼4 无将 胡西胡北
4420 4 1 -1 东东东东南南南南西西 鬼4 有将 胡了
4420 1 0 11 东东东东南南南南西西 鬼1 无将 胡西胡北
4420 1 1 -1 东东东东南南南南西西 鬼1 有将 胡了
4420 3 1 11 东东东东南南南南西西 鬼3 有将 胡西胡北
4421 0 0 11 东东东东南南南南西西北 鬼0 无将 胡西胡北
4421 0 1 -1 东东东东南南南南西西北 鬼0 有将 胡了
4421 2 1 11 东东东东南南南南西西北 鬼2 有将 胡西胡北
4421 1 0 -1 东东东东南南南南西西北 鬼1 无将 胡了
4421 3 0 11 东东东东南南南南西西北 鬼3 无将 胡西胡北
4421 3 1 -1 东东东东南南南南西西北 鬼3 有将 胡了
1342 0 1 1101 东南南南西西西西北北 鬼0 有将 胡东胡南胡北
1342 2 0 -1 东南南南西西西西北北 鬼2 无将 胡了
1342 4 0 1101 东南南南西西西西北北 鬼4 无将 胡东胡南胡北
1342 4 1 -1 东南南南西西西西北北 鬼4 有将 胡了
1342 1 0 1101 东南南南西西西西北北 鬼1 无将 胡东胡南胡北
1342 1 1 -1 东南南南西西西西北北 鬼1 有将 胡了
1342 3 1 1101 东南南南西西西西北北 鬼3 有将 胡东胡南胡北
323 0 0 1010 南南南西西北北北 鬼0 无将 胡东胡西
323 0 1 -1 南南南西西北北北 鬼0 有将 胡了
323 2 1 1111 南南南西西北北北 鬼2 有将 胡东胡南胡西胡北
323 4 0 -1 南南南西西北北北 鬼4 无将 胡了
324 2 0 1110 南南南西西北北北北 鬼2 无将 胡东胡南胡西
323 1 0 -1 南南南西西北北北 鬼1 无将 胡了
324 2 1 -1 南南南西西北北北北 鬼2 有将 胡了
323 3 0 1111 南南南西西北北北 鬼3 无将 胡东胡南胡西胡北
323 3 1 -1 南南南西西北北北 鬼3 有将 胡了
324 4 1 1110 南南南西西北北北北 鬼4 有将 胡东胡南胡西
324 1 1 1110 南南南西西北北北北 鬼1 有将 胡东胡南胡西
324 3 0 -1 南南南西西北北北北 鬼3 无将 胡了
322 0 1 1111 南南南西西北北 鬼0 有将 胡东胡南胡西胡北
322 2 0 -1 南南南西西北北 鬼2 无将 胡了
322 4 0 1111 南南南西西北北 鬼4 无将 胡东胡南胡西胡北
4424 0 0 10 东东东东南南南南西西北北北北 鬼0 无将 胡西
4424 0 1 -1 东东东东南南南南西西北北北北 鬼0 有将 胡了
3400 0 1 11 东东东南南南南 鬼0 有将 胡西胡北
322 4 1 -1 南南南西西北北 鬼4 有将 胡了
322 1 0 1111 南南南西西北北 鬼1 无将 胡东胡南胡西胡北
322 1 1 -1 南南南西西北北 鬼1 有将 胡了
3400 2 0 -1 东东东南南南南 鬼2 无将 胡了
3400 4 0 1011 东东东南南南南 鬼4 无将 胡东胡西胡北
4423 0 1 11 东东东东南南南南西西北北北 鬼0 有将 胡西胡北
3400 4 1 -1 东东东南南南南 鬼4 有将 胡了
3400 1 0 1011 东东东南南南南 鬼1 无将 胡东胡西胡北
3400 1 1 -1 东东东南南南南 鬼1 有将 胡了
3400 3 1 1011 东东东南南南南 鬼3 有将 胡东胡西胡北
322 3 1 1111 南南南西西北北 鬼3 有将 胡东胡南胡西胡北
4423 1 0 11 东东东东南南南南西西北北北 鬼1 无将 胡西胡北
4423 1 1 -1 东东东东南南南南西西北北北 鬼1 有将 胡了
1343 0 0 1101 东南南南西西西西北北北 鬼0 无将 胡东胡南胡北
1343 0 1 -1 东南南南西西西西北北北 鬼0 有将 胡了
1343 2 1 1101 东南南南西西西西北北北 鬼2 有将 胡东胡南胡北
1343 1 0 -1 东南南南西西西西北北北 鬼1 无将 胡了
1343 3 0 1101 东南南南西西西西北北北 鬼3 无将 胡东胡南胡北
1343 3 1 -1 东南南南西西西西北北北 鬼3 有将 胡了
4422 0 0 -1 东东东东南南南南西西北北 鬼0 无将 胡了
4422 2 0 11 东东东东南南南南西西北北 鬼2 无将 胡西胡北
4422 2 1 -1 东东东东南南南南西西北北 鬼2 有将 胡了
4422 1 1 11 东东东东南南南南西西北北 鬼1 有将 胡西胡北
3401 0 0 1010 东东东南南南南北 鬼0 无将 胡东胡西
3401 0 1 -1 东东东南南南南北 鬼0 有将 胡了
3401 2 1 1011 东东东南南南南北 鬼2 有将 胡东胡西胡北
3401 4 0 -1 东东东南南南南北 鬼4 无将 胡了
3401 1 0 -1 东东东南南南南北 鬼1 无将 胡了
3401 3 0 1011 东东东南南南南北 鬼3 无将 胡东胡西胡北
3401 3 1 -1 东东东南南南南北 鬼3 有将 胡了
330 0 0 -1 南南南西西西 鬼0 无将 胡了
330 2 0 1111 南南南西西西 鬼2 无将 胡东胡南胡西胡北
330 2 1 -1 南南南西西西 鬼2 有将 胡了
330 4 1 1111 南南南西西西 鬼4 有将 胡东胡南胡西胡北
330 1 1 1111 南南南西西西 鬼1 有将 胡东胡南胡西胡北
330 3 0 -1 南南南西西西 鬼3 无将 胡了
331 0 1 1111 南南南西西西北 鬼0 有将 胡东胡南胡西胡北
331 2 0 -1 南南南西西西北 鬼2 无将 胡了
331 4 0 1111 南南南西西西北 鬼4 无将 胡东胡南胡西胡北
331 4 1 -1 南南南西西西北 鬼4 有将 胡了
331 1 0 1111 南南南西西西北 鬼1 无将 胡东胡南胡西胡北
331 1 1 -1 南南南西西西北 鬼1 有将 胡了
331 3 1 1111 南南南西西西北 鬼3 有将 胡东胡南胡西胡北
3404 0 0 1010 东东东南南南南北北北北 鬼0 无将 胡东胡西
3404 0 1 -1 东东东南南南南北北北北 鬼0 有将 胡了
3404 2 1 1010 东东东南南南南北北北北 鬼2 有将 胡东胡西
3404 1 0 -1 东东东南南南南北北北北 鬼1 无将 胡了
3404 3 0 1010 东东东南南南南北北北北 鬼3 无将 胡东胡西
3404 3 1 -1 东东东南南南南北北北北 鬼3 有将 胡了
3402 2 0 1011 东东东南南南南北北 鬼2 无将 胡东胡西胡北
3402 2 1 -1 东东东南南南南北北 鬼2 有将 胡了
3402 4 1 1011 东东东南南南南北北 鬼4 有将 胡东胡西胡北
3402 1 1 1011 东东东南南南南北北 鬼1 有将 胡东胡西胡北
3402 3 0 -1 东东东南南南南北北 鬼3 无将 胡了
4433 0 0 11 东东东东南南南南西西西北北北 鬼0 无将 胡西胡北
4433 0 1 -1 东东东东南南南南西西西北北北 鬼0 有将 胡了
332 0 0 1001 南南南西西西北北 鬼0 无将 胡东胡北
4431 0 0 -1 东东东东南南南南西西西北 鬼0 无将 胡了
4431 2 0 11 东东东东南南南南西西西北 鬼2 无将 胡西胡北
4431 2 1 -1 东东东东南南南南西西西北 鬼2 有将 胡了
4431 1 1 11 东东东东南南南南西西西北 鬼1 有将 胡西胡北
332 0 1 -1 南南南西西西北北 鬼0 有将 胡了
332 2 1 1111 南南南西西西北北 鬼2 有将 胡东胡南胡西胡北
332 4 0 -1 南南南西西西北北 鬼4 无将 胡了
332 1 0 -1 南南南西西西北北 鬼1 无将 胡了
332 3 0 1111 南南南西西西北北 鬼3 无将 胡东胡南胡西胡北
332 3 1 -1 南南南西西西北北 鬼3 有将 胡了
4432 0 1 11 东东东东南南南南西西西北北 鬼0 有将 胡西胡北
4432 1 0 11 东东东东南南南南西西西北北 鬼1 无将 胡西胡北
4430 0 0 11 东东东东南南南南西西西 鬼0 无将 胡西胡北
4432 1 1 -1 东东东东南南南南西西西北北 鬼1 有将 胡了
4430 0 1 -1 东东东东南南南南西西西 鬼0 有将 胡了
4430 2 1 11 东东东东南南南南西西西 鬼2 有将 胡西胡北
340 0 1 1001 南南南西西西西 鬼0 有将 胡东胡北
340 2 0 -1 南南南西西西西 鬼2 无将 胡了
4430 1 0 -1 东东东东南南南南西西西 鬼1 无将 胡了
340 4 0 1101 南南南西西西西 鬼4 无将 胡东胡南胡北
340 4 1 -1 南南南西西西西 鬼4 有将 胡了
340 1 0 1101 南南南西西西西 鬼1 无将 胡东胡南胡北
340 1 1 -1 南南南西西西西 鬼1 有将 胡了
4430 3 0 11 东东东东南南南南西西西 鬼3 无将 胡西胡北
4430 3 1 -1 东东东东南南南南西西西 鬼3 有将 胡了
340 3 1 1101 南南南西西西西 鬼3 有将 胡东胡南胡北
334 0 1 1110 南南南西西西北北北北 鬼0 有将 胡东胡南胡西
334 2 0 -1 南南南西西西北北北北 鬼2 无将 胡了
3410 0 0 1001 东东东南南南南西 鬼0 无将 胡东胡北
3410 0 1 -1 东东东南南南南西 鬼0 有将 胡了
3410 2 1 1011 东东东南南南南西 鬼2 有将 胡东胡西胡北
3410 4 0 -1 东东东南南南南西 鬼4 无将 胡了
334 4 0 1110 南南南西西西北北北北 鬼4 无将 胡东胡南胡西
334 4 1 -1 南南南西西西北北北北 鬼4 有将 胡了
3410 1 0 -1 东东东南南南南西 鬼1 无将 胡了
3410 3 0 1011 东东东南南南南西 鬼3 无将 胡东胡西胡北
3410 3 1 -1 东东东南南南南西 鬼3 有将 胡了
334 1 0 1110 南南南西西西北北北北 鬼1 无将 胡东胡南胡西
334 1 1 -1 南南南西西西北北北北 鬼1 有将 胡了
3403 0 1 1011 东东东南南南南北北北 鬼0 有将 胡东胡西胡北
3403 2 0 -1 东东东南南南南北北北 鬼2 无将 胡了
3403 4 0 1011 东东东南南南南北北北 鬼4 无将 胡东胡西胡北
3403 4 1 -1 东东东南南南南北北北 鬼4 有将 胡了
3403 1 0 1011 东东东南南南南北北北 鬼1 无将 胡东胡西胡北
3403 1 1 -1 东东东南南南南北北北 鬼1 有将 胡了
3403 3 1 1011 东东东南南南南北北北 鬼3 有将 胡东胡西胡北
334 3 1 1110 南南南西西西北北北北 鬼3 有将 胡东胡南胡西
3411 0 0 -1 东东东南南南南西北 鬼0 无将 胡了
3411 2 0 1011 东东东南南南南西北 鬼2 无将 胡东胡西胡北
3411 2 1 -1 东东东南南南南西北 鬼2 有将 胡了
3411 4 1 1011 东东东南南南南西北 鬼4 有将 胡东胡西胡北
3411 1 1 1011 东东东南南南南西北 鬼1 有将 胡东胡西胡北
3411 3 0 -1 东东东南南南南西北 鬼3 无将 胡了
341 0 0 1100 南南南西西西西北 鬼0 无将 胡东胡南
341 0 1 -1 南南南西西西西北 鬼0 有将 胡了
341 2 1 1101 南南南西西西西北 鬼2 有将 胡东胡南胡北
341 4 0 -1 南南南西西西西北 鬼4 无将 胡了
341 1 0 -1 南南南西西西西北 鬼1 无将 胡了
341 3 0 1101 南南南西西西西北 鬼3 无将 胡东胡南胡北
341 3 1 -1 南南南西西西西北 鬼3 有将 胡了
3414 0 0 -1 东东东南南南南西北北北北 鬼0 无将 胡了
3414 2 0 1010 东东东南南南南西北北北北 鬼2 无将 胡东胡西
333 0 0 -1 南南南西西西北北北 鬼0 无将 胡了
333 2 0 1111 南南南西西西北北北 鬼2 无将 胡东胡南胡西胡北
333 2 1 -1 南南南西西西北北北 鬼2 有将 胡了
3414 2 1 -1 东东东南南南南西北北北北 鬼2 有将 胡了
333 4 1 1111 南南南西西西北北北 鬼4 有将 胡东胡南胡西胡北
3414 1 1 1010 东东东南南南南西北北北北 鬼1 有将 胡东胡西
333 1 1 1111 南南南西西西北北北 鬼1 有将 胡东胡南胡西胡北
333 3 0 -1 南南南西西西北北北 鬼3 无将 胡了
4440 0 0 -1 东东东东南南南南西西西西 鬼0 无将 胡了
4440 2 0 1 东东东东南南南南西西西西 鬼2 无将 胡北
4440 2 1 -1 东东东东南南南南西西西西 鬼2 有将 胡了
4440 1 1 1 东东东东南南南南西西西西 鬼1 有将 胡北
4442 0 0 1 东东东东南南南南西西西西北北 鬼0 无将 胡北
4442 0 1 -1 东东东东南南南南西西西西北北 鬼0 有将 胡了
344 0 0 1100 南南南西西西西北北北北 鬼0 无将 胡东胡南
344 0 1 -1 南南南西西西西北北北北 鬼0 有将 胡了
344 2 1 1100 南南南西西西西北北北北 鬼2 有将 胡东胡南
344 1 0 -1 南南南西西西西北北北北 鬼1 无将 胡了
344 3 0 1100 南南南西西西西北北北北 鬼3 无将 胡东胡南
344 3 1 -1 南南南西西西西北北北北 鬼3 有将 胡了
4441 0 1 1 东东东东南南南南西西西西北 鬼0 有将 胡北
4441 1 0 1 东东东东南南南南西西西西北 鬼1 无将 胡北
342 2 0 1101 南南南西西西西北北 鬼2 无将 胡东胡南胡北
